# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),Dynamic Pressure (mbar)
128.735,393.563,-20.024,73.899,20.024,73.899,1512.6,3.839,1512.605,0.145,0.088,0.049,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.059,5.188e6,0,3335.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.92,969.253,341.552,0.002,0.654,2.334
128.736,393.531,-19.905,72.918,19.905,72.918,1512.6,3.839,1512.605,0.145,0.088,0.048,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.059,5.157e6,0,3296.632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.92,969.256,341.552,0.002,0.654,2.306
128.738,393.498,-19.785,71.937,19.785,71.937,1512.6,3.839,1512.605,0.145,0.088,0.048,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.058,5.126e6,0,3257.543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.92,969.26,341.553,0.002,0.654,2.279
128.74,393.464,-19.665,70.956,19.665,70.956,1512.6,3.839,1512.605,0.145,0.088,0.047,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.058,5.095e6,0,3218.464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.92,969.264,341.553,0.002,0.654,2.251
128.741,393.43,-19.543,69.976,19.543,69.976,1512.6,3.839,1512.605,0.145,0.088,0.047,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.058,5.063e6,0,3179.394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.921,969.268,341.553,0.002,0.654,2.223
128.743,393.396,-19.421,68.996,19.421,68.996,1512.6,3.839,1512.605,0.145,0.088,0.046,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.057,5.032e6,0,3140.335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.921,969.271,341.553,0.002,0.654,2.196
128.745,393.361,-19.299,68.016,19.299,68.016,1512.6,3.839,1512.604,0.145,0.088,0.045,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.057,5e6,0,3101.286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.921,969.275,341.553,0.002,0.655,2.168
128.747,393.326,-19.175,67.036,19.175,67.036,1512.599,3.839,1512.604,0.145,0.088,0.045,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.057,4.968e6,0,3062.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.921,969.279,341.553,0.002,0.655,2.141
128.749,393.29,-19.051,66.057,19.051,66.057,1512.599,3.839,1512.604,0.145,0.088,0.044,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.056,4.936e6,0,3023.221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.922,969.283,341.553,0.002,0.655,2.113
128.751,393.253,-18.926,65.078,18.926,65.078,1512.599,3.839,1512.604,0.145,0.089,0.044,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.056,4.904e6,0,2984.206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.922,969.287,341.554,0.002,0.655,2.085
128.753,393.216,-18.801,64.099,18.801,64.099,1512.599,3.839,1512.604,0.145,0.089,0.043,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.055,4.871e6,0,2945.202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.922,969.292,341.554,0.002,0.655,2.058
128.755,393.179,-18.674,63.121,18.674,63.121,1512.599,3.839,1512.604,0.145,0.089,0.042,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.055,4.838e6,0,2906.209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.922,969.296,341.554,0.002,0.655,2.03
128.757,393.141,-18.547,62.143,18.547,62.143,1512.599,3.839,1512.603,0.145,0.089,0.042,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.055,4.805e6,0,2867.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.923,969.3,341.554,0.002,0.655,2.002
128.759,393.102,-18.418,61.165,18.418,61.165,1512.598,3.839,1512.603,0.145,0.089,0.041,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.054,4.772e6,0,2828.262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.923,969.304,341.554,0.002,0.656,1.975
128.761,393.062,-18.289,60.187,18.289,60.187,1512.598,3.839,1512.603,0.145,0.089,0.041,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.054,4.739e6,0,2789.308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.923,969.309,341.554,0.002,0.656,1.947
128.763,393.022,-18.159,59.21,18.159,59.21,1512.598,3.839,1512.603,0.145,0.089,0.04,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.054,4.705e6,0,2750.367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.924,969.313,341.555,0.002,0.656,1.92
128.765,392.982,-18.029,58.233,18.029,58.233,1512.598,3.839,1512.603,0.145,0.089,0.039,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.053,4.671e6,0,2711.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.924,969.318,341.555,0.002,0.656,1.892
128.768,392.941,-17.897,57.257,17.897,57.257,1512.598,3.839,1512.602,0.145,0.089,0.039,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.053,4.637e6,0,2672.528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.924,969.322,341.555,0.002,0.656,1.865
128.77,392.898,-17.764,56.281,17.764,56.281,1512.597,3.839,1512.602,0.145,0.089,0.038,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.052,4.603e6,0,2633.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.924,969.327,341.555,0.002,0.656,1.837
128.772,392.856,-17.631,55.305,17.631,55.305,1512.597,3.839,1512.602,0.145,0.089,0.037,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.052,4.568e6,0,2594.747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.925,969.332,341.555,0.002,0.656,1.81
128.775,392.812,-17.496,54.33,17.496,54.33,1512.597,3.839,1512.602,0.145,0.089,0.037,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.052,4.533e6,0,2555.879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.925,969.337,341.555,0.002,0.656,1.782
128.777,392.768,-17.361,53.355,17.361,53.355,1512.597,3.839,1512.602,0.145,0.09,0.036,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.051,4.498e6,0,2517.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.925,969.342,341.556,0.003,0.657,1.755
128.78,392.723,-17.224,52.38,17.224,52.38,1512.596,3.839,1512.601,0.145,0.09,0.036,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.051,4.463e6,0,2478.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.926,969.347,341.556,0.003,0.657,1.727
128.783,392.677,-17.087,51.406,17.087,51.406,1512.596,3.839,1512.601,0.145,0.09,0.035,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.05,4.427e6,0,2439.376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.926,969.352,341.556,0.003,0.657,1.7
128.785,392.63,-16.948,50.432,16.948,50.432,1512.596,3.839,1512.601,0.145,0.09,0.034,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.05,4.391e6,0,2400.577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.926,969.357,341.556,0.003,0.66,1.672
128.788,392.583,-16.808,49.459,16.808,49.459,1512.596,3.839,1512.601,0.145,0.09,0.034,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.05,4.355e6,0,2361.796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.927,969.362,341.556,0.003,0.66,1.645
128.791,392.534,-16.667,48.487,16.667,48.487,1512.595,3.839,1512.6,0.145,0.09,0.033,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.049,4.319e6,0,2323.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.927,969.368,341.557,0.003,0.661,1.617
128.794,392.484,-16.526,47.514,16.526,47.514,1512.595,3.839,1512.6,0.145,0.09,0.033,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.049,4.282e6,0,2284.291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.927,969.373,341.557,0.003,0.661,1.59
128.797,392.434,-16.382,46.543,16.382,46.543,1512.595,3.839,1512.6,0.145,0.09,0.032,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.048,4.245e6,0,2245.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.928,969.379,341.557,0.003,0.661,1.563
128.8,392.382,-16.238,45.572,16.238,45.572,1512.595,3.839,1512.599,0.145,0.09,0.031,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.048,4.207e6,0,2206.869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.928,969.385,341.557,0.003,0.661,1.535
128.804,392.329,-16.093,44.601,16.093,44.601,1512.594,3.839,1512.599,0.145,0.09,0.031,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.048,4.17e6,0,2168.191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.928,969.39,341.557,0.003,0.661,1.508
128.807,392.276,-15.946,43.631,15.946,43.631,1512.594,3.839,1512.599,0.145,0.091,0.03,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.047,4.132e6,0,2129.535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.929,969.396,341.558,0.003,0.661,1.48
128.81,392.221,-15.798,42.662,15.798,42.662,1512.594,3.839,1512.599,0.145,0.091,0.03,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.047,4.093e6,0,2090.903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.929,969.402,341.558,0.003,0.661,1.453
128.814,392.164,-15.649,41.693,15.649,41.693,1512.593,3.839,1512.598,0.145,0.091,0.029,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.046,4.055e6,0,2052.297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.93,969.409,341.558,0.004,0.661,1.426
128.818,392.107,-15.498,40.725,15.498,40.725,1512.593,3.839,1512.598,0.145,0.091,0.028,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.046,4.016e6,0,2013.716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.93,969.415,341.558,0.004,0.662,1.398
128.822,392.048,-15.346,39.757,15.346,39.757,1512.593,3.839,1512.598,0.145,0.091,0.028,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.045,3.976e6,0,1975.161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.93,969.422,341.559,0.004,0.662,1.371
128.826,391.987,-15.193,38.79,15.193,38.79,1512.592,3.839,1512.597,0.145,0.091,0.027,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.045,3.937e6,0,1936.635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.931,969.428,341.559,0.004,0.662,1.344
128.83,391.926,-15.038,37.824,15.038,37.824,1512.592,3.839,1512.597,0.145,0.091,0.026,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.044,3.897e6,0,1898.139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.931,969.435,341.559,0.004,0.662,1.317
128.834,391.862,-14.882,36.859,14.882,36.859,1512.592,3.839,1512.596,0.145,0.091,0.026,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.044,3.856e6,0,1859.673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.932,969.442,341.559,0.004,0.662,1.289
128.838,391.797,-14.724,35.895,14.724,35.895,1512.591,3.839,1512.596,0.145,0.091,0.025,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.044,3.815e6,0,1821.238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.932,969.449,341.56,0.004,0.662,1.262
128.843,391.73,-14.565,34.931,14.565,34.931,1512.591,3.839,1512.596,0.145,0.092,0.025,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.043,3.774e6,0,1782.838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.933,969.457,341.56,0.005,0.662,1.235
128.848,391.662,-14.404,33.968,14.404,33.968,1512.59,3.839,1512.595,0.145,0.092,0.024,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.043,3.732e6,0,1744.473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.933,969.464,341.56,0.005,0.662,1.208
128.852,391.591,-14.241,33.006,14.241,33.006,1512.59,3.839,1512.595,0.145,0.092,0.023,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.042,3.69e6,0,1706.144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.933,969.472,341.561,0.005,0.662,1.181
128.858,391.518,-14.077,32.046,14.077,32.046,1512.589,3.839,1512.594,0.145,0.092,0.023,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.042,3.648e6,0,1667.854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.934,969.48,341.561,0.005,0.663,1.154
128.863,391.444,-13.911,31.086,13.911,31.086,1512.589,3.839,1512.594,0.145,0.092,0.022,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.041,3.605e6,0,1629.605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.935,969.488,341.561,0.005,0.663,1.127
128.869,391.367,-13.743,30.127,13.743,30.127,1512.588,3.839,1512.593,0.145,0.092,0.022,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.041,3.561e6,0,1591.399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.935,969.497,341.562,0.006,0.663,1.1
128.874,391.287,-13.574,29.169,13.574,29.169,1512.588,3.839,1512.593,0.145,0.092,0.021,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.04,3.517e6,0,1553.238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.936,969.506,341.562,0.006,0.663,1.073
128.88,391.205,-13.402,28.213,13.402,28.213,1512.587,3.839,1512.592,0.145,0.092,0.02,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.04,3.473e6,0,1515.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.936,969.515,341.562,0.006,0.663,1.046
128.887,391.12,-13.228,27.258,13.228,27.258,1512.587,3.839,1512.592,0.145,0.092,0.02,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.039,3.428e6,0,1477.063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.937,969.524,341.563,0.006,0.663,1.019
128.893,391.033,-13.053,26.304,13.053,26.304,1512.586,3.839,1512.591,0.145,0.093,0.019,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.039,3.382e6,0,1439.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.937,969.534,341.563,0.007,0.663,0.992
128.9,390.942,-12.875,25.352,12.875,25.352,1512.585,3.839,1512.59,0.145,0.093,0.019,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.038,3.336e6,0,1401.102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.938,969.544,341.563,0.007,0.663,0.965
128.908,390.847,-12.695,24.401,12.695,24.401,1512.585,3.839,1512.59,0.145,0.093,0.018,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.038,3.29e6,0,1363.211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.939,969.554,341.564,0.007,0.663,0.938
128.916,390.75,-12.513,23.452,12.513,23.452,1512.584,3.839,1512.589,0.145,0.093,0.017,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.037,3.242e6,0,1325.384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.939,969.565,341.564,0.008,0.663,0.912
128.924,390.648,-12.328,22.504,12.328,22.504,1512.583,3.839,1512.588,0.145,0.093,0.017,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.037,3.195e6,0,1287.626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.94,969.576,341.565,0.008,0.664,0.885
128.933,390.542,-12.141,21.559,12.141,21.559,1512.582,3.839,1512.587,0.145,0.093,0.016,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.036,3.146e6,0,1249.942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.941,969.587,341.565,0.009,0.664,0.858
128.942,390.431,-11.952,20.615,11.952,20.615,1512.582,3.839,1512.586,0.145,0.093,0.016,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.036,3.097e6,0,1212.337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.941,969.599,341.565,0.009,0.664,0.832
128.951,390.315,-11.76,19.673,11.76,19.673,1512.581,3.839,1512.586,0.145,0.094,0.015,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.035,3.047e6,0,1174.816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.942,969.612,341.566,0.01,0.664,0.805
128.962,390.194,-11.565,18.734,11.565,18.734,1512.58,3.839,1512.585,0.145,0.094,0.014,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.034,2.997e6,0,1137.388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.943,969.625,341.566,0.01,0.664,0.779
128.973,390.067,-11.368,17.797,11.368,17.797,1512.579,3.839,1512.584,0.145,0.094,0.014,48.476,-80.42,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,241.169,NaN,0.034,2.946e6,0,1100.058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,0.1,16.944,969.639,341.567,0.011,0.664,0.753
