# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),Dynamic Pressure (mbar)
128.653,395.526,-29.072,166.54,29.072,166.54,1512.607,3.882,1512.612,0.147,0.082,0.107,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.086,7.531e6,0,7027.525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.906,969.03,341.544,0.001,0.394,4.919
128.654,395.497,-28.907,164.538,28.907,164.538,1512.607,3.882,1512.612,0.147,0.082,0.106,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.085,7.488e6,0,6947.715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.906,969.034,341.544,0.001,0.394,4.864
128.655,395.468,-28.745,162.57,28.745,162.57,1512.607,3.882,1512.612,0.147,0.082,0.104,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.085,7.446e6,0,6869.312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.906,969.037,341.544,0.001,0.395,4.809
128.656,395.439,-28.584,160.637,28.584,160.637,1512.607,3.882,1512.612,0.147,0.082,0.103,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.084,7.405e6,0,6792.284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.906,969.04,341.544,0.001,0.395,4.756
128.657,395.411,-28.425,158.738,28.425,158.738,1512.606,3.882,1512.611,0.147,0.082,0.102,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.084,7.363e6,0,6716.598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.907,969.044,341.544,0.001,0.395,4.703
128.658,395.382,-28.269,156.872,28.269,156.872,1512.606,3.882,1512.611,0.147,0.082,0.101,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.083,7.323e6,0,6642.223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.907,969.047,341.544,0.001,0.395,4.651
128.659,395.354,-28.114,155.037,28.114,155.037,1512.606,3.882,1512.611,0.147,0.083,0.1,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.083,7.283e6,0,6569.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.907,969.05,341.545,0.001,0.395,4.6
128.66,395.326,-27.96,153.235,27.96,153.235,1512.606,3.882,1512.611,0.147,0.083,0.099,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.082,7.243e6,0,6497.289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.907,969.053,341.545,0.001,0.395,4.55
128.661,395.298,-27.809,151.463,27.809,151.463,1512.606,3.882,1512.611,0.147,0.083,0.098,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.082,7.204e6,0,6426.671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.907,969.056,341.545,0.001,0.396,4.501
128.662,395.271,-27.659,149.72,27.659,149.72,1512.606,3.882,1512.611,0.147,0.083,0.096,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.081,7.165e6,0,6357.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.908,969.06,341.545,0.001,0.396,4.453
128.663,395.243,-27.511,148.008,27.511,148.008,1512.606,3.882,1512.611,0.147,0.083,0.095,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.081,7.127e6,0,6288.995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.908,969.063,341.545,0.001,0.396,4.405
128.664,395.215,-27.365,146.324,27.365,146.324,1512.606,3.882,1512.611,0.147,0.083,0.094,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.081,7.089e6,0,6221.884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.908,969.066,341.545,0.001,0.396,4.359
128.665,395.188,-27.22,144.668,27.22,144.668,1512.606,3.882,1512.611,0.147,0.083,0.093,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.08,7.051e6,0,6155.891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.908,969.069,341.545,0.001,0.397,4.313
128.666,395.161,-27.077,143.039,27.077,143.039,1512.606,3.882,1512.611,0.147,0.083,0.092,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.08,7.014e6,0,6090.991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.908,969.072,341.545,0.001,0.397,4.267
128.667,395.134,-26.936,141.437,26.936,141.437,1512.606,3.882,1512.611,0.147,0.083,0.091,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.079,6.978e6,0,6027.159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.909,969.075,341.545,0.001,0.397,4.223
128.668,395.107,-26.796,139.862,26.796,139.862,1512.606,3.882,1512.611,0.147,0.083,0.09,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.079,6.941e6,0,5964.372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.909,969.078,341.546,0.001,0.397,4.179
128.669,395.08,-26.657,138.312,26.657,138.312,1512.605,3.882,1512.61,0.147,0.083,0.089,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.078,6.906e6,0,5902.609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.909,969.081,341.546,0.001,0.397,4.136
128.67,395.054,-26.521,136.787,26.521,136.787,1512.605,3.882,1512.61,0.147,0.084,0.088,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.078,6.87e6,0,5841.845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.909,969.084,341.546,0.001,0.398,4.094
128.671,395.027,-26.385,135.287,26.385,135.287,1512.605,3.882,1512.61,0.147,0.084,0.087,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.078,6.835e6,0,5782.061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.909,969.087,341.546,0.001,0.398,4.052
128.672,395.001,-26.252,133.811,26.252,133.811,1512.605,3.882,1512.61,0.147,0.084,0.086,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.077,6.801e6,0,5723.235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.91,969.09,341.546,0.001,0.398,4.011
128.673,394.975,-26.119,132.358,26.119,132.358,1512.605,3.882,1512.61,0.147,0.084,0.086,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.077,6.766e6,0,5665.346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.91,969.093,341.546,0.001,0.398,3.971
128.674,394.949,-25.988,130.928,25.988,130.928,1512.605,3.882,1512.61,0.147,0.084,0.085,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.076,6.732e6,0,5608.376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.91,969.096,341.546,0.001,0.399,3.931
128.675,394.923,-25.859,129.521,25.859,129.521,1512.605,3.882,1512.61,0.147,0.084,0.084,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.076,6.699e6,0,5552.303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.91,969.099,341.546,0.001,0.399,3.892
128.676,394.897,-25.731,128.136,25.731,128.136,1512.605,3.882,1512.61,0.147,0.084,0.083,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.076,6.666e6,0,5497.111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.1,16.91,969.102,341.547,0.001,0.399,3.854
128.677,394.871,-25.604,126.773,25.604,126.773,1512.605,3.882,1512.61,0.147,0.084,0.082,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.075,6.633e6,0,5442.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.91,969.105,341.547,0.001,0.399,3.816
128.678,394.846,-25.478,125.431,25.478,125.431,1512.605,3.882,1512.61,0.147,0.084,0.081,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.075,6.6e6,0,5389.293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.911,969.108,341.547,0.001,0.399,3.778
128.679,394.821,-25.354,124.109,25.354,124.109,1512.605,3.882,1512.61,0.147,0.084,0.08,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.075,6.568e6,0,5336.631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.911,969.111,341.547,0.001,0.4,3.742
128.68,394.795,-25.232,122.808,25.232,122.808,1512.605,3.882,1512.61,0.147,0.084,0.08,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.074,6.536e6,0,5284.779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.911,969.114,341.547,0.001,0.4,3.706
128.681,394.77,-25.11,121.527,25.11,121.527,1512.604,3.882,1512.609,0.147,0.084,0.079,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.074,6.505e6,0,5233.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.911,969.117,341.547,0.001,0.4,3.67
128.682,394.745,-24.99,120.265,24.99,120.265,1512.604,3.882,1512.609,0.147,0.085,0.078,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.074,6.474e6,0,5183.437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.911,969.119,341.547,0.001,0.4,3.635
128.683,394.72,-24.871,119.022,24.871,119.022,1512.604,3.882,1512.609,0.147,0.085,0.077,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.073,6.443e6,0,5133.916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.912,969.122,341.547,0.001,0.4,3.6
128.684,394.695,-24.753,117.798,24.753,117.798,1512.604,3.882,1512.609,0.147,0.085,0.076,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.073,6.412e6,0,5085.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.912,969.125,341.547,0.001,0.401,3.566
128.685,394.671,-24.636,116.593,24.636,116.593,1512.604,3.882,1512.609,0.147,0.085,0.076,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.072,6.382e6,0,5037.095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.912,969.128,341.548,0.001,0.401,3.533
128.686,394.646,-24.521,115.405,24.521,115.405,1512.604,3.882,1512.609,0.147,0.085,0.075,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.072,6.352e6,0,4989.766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.912,969.131,341.548,0.001,0.401,3.5
128.687,394.622,-24.407,114.235,24.407,114.235,1512.604,3.882,1512.609,0.147,0.085,0.074,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.072,6.323e6,0,4943.139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.912,969.134,341.548,0.001,0.401,3.467
128.688,394.597,-24.294,113.082,24.294,113.082,1512.604,3.882,1512.609,0.147,0.085,0.074,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.071,6.293e6,0,4897.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.912,969.136,341.548,0.001,0.401,3.435
128.689,394.573,-24.182,111.946,24.182,111.946,1512.604,3.882,1512.609,0.147,0.085,0.073,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.071,6.265e6,0,4851.936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.913,969.139,341.548,0.001,0.402,3.404
128.69,394.549,-24.071,110.827,24.071,110.827,1512.604,3.882,1512.609,0.147,0.085,0.072,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.071,6.236e6,0,4807.334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.913,969.142,341.548,0.001,0.402,3.373
128.691,394.525,-23.961,109.724,23.961,109.724,1512.604,3.882,1512.609,0.147,0.085,0.071,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.07,6.207e6,0,4763.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.913,969.145,341.548,0.001,0.402,3.342
128.692,394.501,-23.852,108.637,23.852,108.637,1512.604,3.882,1512.609,0.147,0.085,0.071,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.07,6.179e6,0,4720.063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.913,969.147,341.548,0.001,0.403,3.312
128.693,394.477,-23.745,107.566,23.745,107.566,1512.603,3.882,1512.608,0.147,0.085,0.07,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.07,6.151e6,0,4677.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.913,969.15,341.548,0.001,0.403,3.282
128.694,394.453,-23.638,106.51,23.638,106.51,1512.603,3.882,1512.608,0.147,0.085,0.069,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.07,6.124e6,0,4635.289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.913,969.153,341.548,0.001,0.403,3.253
128.695,394.43,-23.533,105.469,23.533,105.469,1512.603,3.882,1512.608,0.147,0.085,0.069,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.069,6.097e6,0,4593.808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.914,969.155,341.549,0.001,0.403,3.224
128.696,394.406,-23.428,104.443,23.428,104.443,1512.603,3.882,1512.608,0.147,0.086,0.068,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.069,6.069e6,0,4552.916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.914,969.158,341.549,0.001,0.403,3.195
128.697,394.383,-23.325,103.431,23.325,103.431,1512.603,3.882,1512.608,0.147,0.086,0.068,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.069,6.043e6,0,4512.603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.914,969.161,341.549,0.001,0.403,3.167
128.698,394.36,-23.222,102.434,23.222,102.434,1512.603,3.882,1512.608,0.147,0.086,0.067,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.068,6.016e6,0,4472.856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.914,969.163,341.549,0.001,0.404,3.139
128.699,394.336,-23.119,101.448,23.119,101.448,1512.603,3.882,1512.608,0.147,0.086,0.066,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.068,5.989e6,0,4433.564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.914,969.166,341.549,0.001,0.404,3.111
128.7,394.312,-23.016,100.462,23.016,100.462,1512.603,3.882,1512.608,0.147,0.086,0.066,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.068,5.963e6,0,4394.272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.914,969.169,341.549,0.001,0.404,3.083
128.701,394.288,-22.912,99.476,22.912,99.476,1512.603,3.882,1512.608,0.147,0.086,0.065,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.067,5.936e6,0,4354.985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.915,969.171,341.549,0.001,0.404,3.056
128.702,394.264,-22.807,98.49,22.807,98.49,1512.603,3.882,1512.608,0.147,0.086,0.064,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.067,5.909e6,0,4315.703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.915,969.174,341.549,0.001,0.404,3.028
128.703,394.239,-22.702,97.505,22.702,97.505,1512.603,3.882,1512.608,0.147,0.086,0.064,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.067,5.881e6,0,4276.426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.915,969.177,341.549,0.001,0.404,3
128.704,394.215,-22.597,96.519,22.597,96.519,1512.602,3.882,1512.607,0.147,0.086,0.063,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.066,5.854e6,0,4237.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.915,969.18,341.549,0.001,0.404,2.972
128.705,394.19,-22.491,95.534,22.491,95.534,1512.602,3.882,1512.607,0.147,0.086,0.063,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.066,5.827e6,0,4197.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.915,969.182,341.55,0.001,0.404,2.944
128.706,394.164,-22.384,94.549,22.384,94.549,1512.602,3.882,1512.607,0.147,0.086,0.062,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.066,5.799e6,0,4158.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.915,969.185,341.55,0.001,0.404,2.917
128.707,394.139,-22.277,93.564,22.277,93.564,1512.602,3.882,1512.607,0.147,0.086,0.061,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.066,5.771e6,0,4119.377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.916,969.188,341.55,0.001,0.405,2.889
128.709,394.113,-22.17,92.579,22.17,92.579,1512.602,3.882,1512.607,0.147,0.086,0.061,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.065,5.744e6,0,4080.129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.916,969.191,341.55,0.001,0.405,2.861
128.71,394.087,-22.062,91.594,22.062,91.594,1512.602,3.882,1512.607,0.147,0.086,0.06,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.065,5.716e6,0,4040.887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.916,969.194,341.55,0.001,0.405,2.833
128.711,394.061,-21.953,90.61,21.954,90.61,1512.602,3.882,1512.607,0.147,0.087,0.06,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.065,5.687e6,0,4001.651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.916,969.197,341.55,0.001,0.405,2.806
128.712,394.034,-21.845,89.625,21.845,89.625,1512.602,3.882,1512.607,0.147,0.087,0.059,48.476,-80.419,9.807,NaN,NaN,NaN,NaN,3.985e4,241.842,NaN,NaN,NaN,NaN,NaN,0.064,5.659e6,0,3962.422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,0.1,16.916,969.2,341.55,0.001,0.405,2.778
