# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
15.425,6480.075,6876.315,486.175,499.575,-28.417,28.717,1362.512,0.788,1362.513,0.033,114.934,4.14,0.499,-1.406,0.071,-1.731e-6,-0.88,-0.006,76.093,0.059,5.488e4,4584.222,82.714,0.492,9.771,334.253,277.307,2.802,0,0,1046.268,0.43,0.171,0.121,0.137,0.43,0.012,0.033,-2.701e-4,0,0,0,0,-1.173e-5,4.812,90,-29.696,417.964,5.981e-4,313.303,1.598,8.186e7,20.32,324.293,0.05,0.607,0.064
15.475,6504.348,6900.588,484.757,498.148,-28.308,28.597,1368.254,0.793,1368.254,0.033,114.726,4.054,0.499,-1.406,0.08,-1.779e-6,-0.352,-0.01,76.061,0.059,5.488e4,4584.222,82.714,0.492,9.771,334.473,277.307,2.813,0,0,1039.295,0.431,0.172,0.122,0.138,0.431,0.013,0.038,-2.633e-5,0,0,0,0,-1.889e-6,4.866,90,-29.854,416.521,5.964e-4,313.207,1.594,8.145e7,20.32,324.293,0.05,0.607,0.064
15.525,6528.55,6924.79,483.344,496.727,-28.174,28.465,1373.985,0.799,1373.985,0.033,114.526,4.06,0.499,-1.406,0.075,-1.885e-6,0.331,-0.009,76.061,0.057,5.488e4,4584.222,82.714,0.492,9.771,334.727,277.307,2.826,0,0,1032.262,0.432,0.172,0.122,0.138,0.432,0.013,0.035,6.449e-5,0,0,0,0,1.676e-6,4.764,90,-30.011,415.081,5.947e-4,313.112,1.59,8.102e7,20.32,324.293,0.05,0.608,0.064
15.575,6552.683,6948.923,481.941,495.313,-27.961,28.305,1379.706,0.805,1379.707,0.033,114.316,4.397,0.499,-1.406,0.022,-1.942e-6,0.741,-0.022,76.09,0.054,5.488e4,4584.222,82.714,0.492,9.771,335.09,277.307,2.844,0,0,1025.379,0.433,0.172,0.122,0.139,0.433,0.004,0.011,3.194e-4,0,0,0,0,8.455e-6,4.845,90,-30.168,413.646,5.931e-4,313.017,1.586,8.061e7,20.32,324.293,0.05,0.608,0.064
15.625,6576.745,6972.985,480.549,493.905,-27.722,28.143,1385.416,0.811,1385.417,0.034,114.085,4.853,0.499,-1.406,0.049,-1.889e-6,-0.651,0.001,76.127,0.051,5.488e4,4584.222,82.714,0.492,9.771,335.43,277.307,2.86,0,0,1018.634,0.433,0.172,0.122,0.139,0.433,0.008,0.023,4.592e-4,0,0,0,0,-6.563e-6,5.033,90,-30.324,412.214,5.914e-4,312.922,1.582,8.02e7,20.32,324.293,0.05,0.609,0.064
15.675,6600.738,6996.978,479.168,492.504,-27.545,28.005,1391.114,0.816,1391.115,0.034,113.834,5.055,0.499,-1.406,0.083,-2.123e-6,-0.041,-1.235e-4,76.145,0.05,5.488e4,4584.222,82.714,0.492,9.771,335.528,277.307,2.865,0,0,1011.861,0.434,0.173,0.122,0.139,0.434,0.014,0.041,3.72e-4,0,0,0,0,-2.636e-8,5.082,90,-30.48,410.787,5.897e-4,312.828,1.578,7.979e7,20.32,324.293,0.05,0.609,0.064
15.725,6624.662,7020.902,477.793,491.108,-27.441,27.888,1396.8,0.822,1396.8,0.034,113.584,4.968,0.499,-1.406,0.074,-1.676e-6,0.57,-9.772e-4,76.132,0.051,5.488e4,4584.222,82.714,0.492,9.771,335.81,277.307,2.879,0,0,1005.233,0.435,0.173,0.122,0.14,0.435,0.013,0.036,-9.676e-5,0,0,0,0,5.082e-6,5.036,90,-30.636,409.433,5.881e-4,312.734,1.574,7.939e7,20.32,324.293,0.05,0.61,0.063
15.775,6648.517,7044.757,476.423,489.719,-27.363,27.779,1402.473,0.828,1402.473,0.034,113.339,4.791,0.499,-1.406,0.051,-1.62e-6,1.084,-9.259e-5,76.09,0.053,5.488e4,4584.222,82.714,0.492,9.771,336.126,277.307,2.895,0,0,998.743,0.436,0.173,0.123,0.14,0.436,0.009,0.025,3.607e-5,0,0,0,0,1.851e-5,5.108,90,-30.791,408.093,5.866e-4,312.64,1.57,7.9e7,20.32,324.293,0.05,0.611,0.063
15.825,6672.304,7068.544,475.056,488.336,-27.311,27.681,1408.134,0.833,1408.134,0.034,113.107,4.513,0.499,-1.406,0.013,-1.647e-6,1.34,-0.017,76.028,0.055,5.488e4,4584.222,82.714,0.492,9.77,336.434,277.307,2.91,0,0,992.312,0.436,0.174,0.123,0.14,0.436,0.002,0.006,7.45e-5,0,0,0,0,2.843e-5,5.205,90,-30.946,406.756,5.85e-4,312.546,1.566,7.861e7,20.32,324.293,0.05,0.611,0.063
15.875,6696.023,7092.263,473.692,486.958,-27.279,27.594,1413.784,0.839,1413.784,0.034,112.889,4.158,0.499,-1.406,0.038,-1.599e-6,-1.262,-0.009,75.961,0.058,5.488e4,4584.222,82.714,0.492,9.77,336.714,277.307,2.924,0,0,985.885,0.437,0.174,0.123,0.141,0.437,0.007,0.019,-3.066e-4,0,0,0,0,-2.535e-5,5.223,90,-31.1,405.423,5.835e-4,312.452,1.562,7.822e7,20.32,324.293,0.05,0.612,0.063
15.925,6719.673,7115.913,472.328,485.586,-27.268,27.52,1419.423,0.845,1419.423,0.034,112.691,3.711,0.499,-1.406,0.102,-1.531e-6,-0.739,-0.003,75.909,0.06,5.488e4,4584.222,82.714,0.492,9.77,336.68,277.307,2.922,0,0,979.365,0.438,0.174,0.123,0.141,0.438,0.018,0.052,-3.203e-5,0,0,0,0,-8.759e-6,4.981,90,-31.253,404.095,5.82e-4,312.359,1.558,7.782e7,20.32,324.293,0.05,0.612,0.063
15.975,6743.256,7139.496,470.966,484.219,-27.168,27.41,1425.053,0.851,1425.054,0.034,112.512,3.631,0.499,-1.406,0.11,-1.517e-6,0.226,-0.007,75.896,0.06,5.488e4,4584.222,82.714,0.492,9.77,336.88,277.307,2.932,0,0,972.954,0.439,0.174,0.123,0.141,0.439,0.019,0.056,-2.531e-4,0,0,0,0,8.228e-7,4.859,90,-31.407,402.77,5.804e-4,312.266,1.554,7.743e7,20.32,324.293,0.05,0.613,0.062
16.025,6766.77,7163.01,469.613,482.859,-26.975,27.259,1430.674,0.856,1430.674,0.034,112.322,3.927,0.499,-1.406,0.062,-1.821e-6,0.884,-0.005,75.925,0.058,5.488e4,4584.222,82.714,0.492,9.77,337.285,277.307,2.952,0,0,966.643,0.44,0.175,0.123,0.142,0.44,0.011,0.032,-1.887e-5,0,0,0,0,1.268e-5,4.88,90,-31.56,401.448,5.789e-4,312.174,1.55,7.705e7,20.32,324.293,0.05,0.613,0.062
16.075,6790.217,7186.457,468.269,481.504,-26.776,27.11,1436.285,0.862,1436.286,0.034,112.118,4.242,0.499,-1.406,0.009,-1.896e-6,1.167,-0.034,75.978,0.056,5.488e4,4584.222,82.714,0.492,9.77,337.55,277.307,2.965,0,0,960.291,0.44,0.175,0.123,0.142,0.44,0.001,0.005,-1.274e-4,0,0,0,0,2.219e-5,4.749,90,-31.712,400.131,5.773e-4,312.081,1.546,7.666e7,20.32,324.293,0.05,0.614,0.062
16.125,6813.597,7209.837,466.936,480.156,-26.549,26.96,1441.886,0.868,1441.886,0.034,111.897,4.688,0.499,-1.406,0.065,-1.98e-6,-0.988,-0.003,76.035,0.055,5.488e4,4584.222,82.714,0.492,9.77,337.764,277.307,2.975,0,0,954.107,0.441,0.175,0.124,0.142,0.441,0.011,0.034,-4.376e-5,0,0,0,0,-1.598e-5,4.784,90,-31.864,398.817,5.758e-4,311.989,1.543,7.628e7,20.32,324.293,0.05,0.614,0.062
16.175,6836.911,7233.151,465.614,478.813,-26.341,26.825,1447.475,0.874,1447.475,0.035,111.652,5.071,0.499,-1.406,0.127,-2.165e-6,-0.19,0.003,76.066,0.054,5.488e4,4584.222,82.714,0.492,9.77,337.737,277.307,2.974,0,0,948.084,0.442,0.175,0.124,0.143,0.442,0.022,0.066,4.775e-4,0,0,0,0,-5.961e-7,4.969,90,-32.015,397.507,5.743e-4,311.898,1.539,7.591e7,20.32,324.293,0.05,0.615,0.062
16.225,6860.159,7256.399,464.3,477.476,-26.23,26.713,1453.051,0.88,1453.051,0.035,111.396,5.058,0.499,-1.406,0.129,-2.816e-6,0.879,0.002,76.049,0.054,5.488e4,4584.222,82.714,0.492,9.77,337.953,277.307,2.985,0,0,942.023,0.443,0.176,0.124,0.143,0.443,0.023,0.068,-3.202e-4,0,0,0,0,1.28e-5,5.061,90,-32.167,396.201,5.728e-4,311.806,1.535,7.554e7,20.32,324.293,0.05,0.615,0.062
16.275,6883.341,7279.581,462.99,476.145,-26.176,26.616,1458.614,0.885,1458.615,0.035,111.15,4.819,0.499,-1.406,0.095,-2.978e-6,1.736,-0.001,75.982,0.055,5.488e4,4584.222,82.714,0.492,9.77,338.293,277.307,3.001,0,0,936.04,0.443,0.176,0.124,0.143,0.443,0.017,0.05,-1.349e-4,0,0,0,0,5.019e-5,5.255,90,-32.317,394.899,5.712e-4,311.715,1.532,7.517e7,20.32,324.293,0.05,0.616,0.061
16.325,6906.458,7302.698,461.681,474.818,-26.175,26.538,1464.166,0.891,1464.166,0.035,110.918,4.373,0.499,-1.406,0.027,-2.695e-6,2.286,-0.016,75.88,0.057,5.488e4,4584.222,82.714,0.492,9.77,338.721,277.307,3.022,0,0,930.099,0.444,0.176,0.124,0.144,0.444,0.005,0.014,3.392e-4,0,0,0,0,8.747e-5,5.458,90,-32.468,393.6,5.697e-4,311.624,1.528,7.48e7,20.32,324.293,0.05,0.616,0.061
16.375,6929.509,7325.749,460.372,473.497,-26.207,26.482,1469.707,0.897,1469.707,0.035,110.714,3.808,0.499,-1.406,0.06,-2.63e-6,-2.13,-0.01,75.766,0.06,5.488e4,4584.222,82.714,0.492,9.77,338.89,277.307,3.031,0,0,924.16,0.445,0.176,0.124,0.144,0.445,0.011,0.032,-3.919e-4,0,0,0,0,-7.641e-5,5.552,90,-32.617,392.305,5.682e-4,311.533,1.524,7.444e7,20.32,324.293,0.05,0.617,0.061
16.425,6952.495,7348.735,459.061,472.181,-26.218,26.429,1475.238,0.903,1475.238,0.035,110.535,3.327,0.499,-1.406,0.134,-3.167e-6,-1.388,-0.006,75.676,0.061,5.488e4,4584.222,82.714,0.492,9.77,338.812,277.307,3.027,0,0,918.227,0.446,0.177,0.125,0.145,0.446,0.024,0.072,4.357e-4,0,0,0,0,-3.263e-5,5.542,90,-32.767,391.013,5.667e-4,311.442,1.52,7.407e7,20.32,324.293,0.05,0.618,0.061
16.475,6975.415,7371.655,457.751,470.87,-26.168,26.349,1480.76,0.909,1480.761,0.035,110.377,3.09,0.499,-1.406,0.168,-2.727e-6,-0.148,-0.004,75.637,0.061,5.488e4,4584.222,82.714,0.492,9.77,338.893,277.307,3.031,0,0,912.266,0.446,0.177,0.125,0.145,0.447,0.03,0.091,-3.722e-4,0,0,0,0,-3.712e-7,5.411,90,-32.916,389.725,5.651e-4,311.352,1.517,7.369e7,20.32,324.293,0.05,0.618,0.061
16.525,6998.27,7394.51,456.446,469.565,-25.985,26.202,1486.275,0.915,1486.276,0.035,110.218,3.369,0.499,-1.406,0.121,-3.804e-6,1.061,-0.004,75.661,0.06,5.488e4,4584.222,82.714,0.492,9.769,339.277,277.307,3.05,0,0,906.371,0.447,0.177,0.125,0.145,0.447,0.022,0.067,-3.446e-4,0,0,0,0,1.928e-5,5.434,90,-33.064,388.441,5.636e-4,311.262,1.513,7.333e7,20.32,324.293,0.05,0.619,0.061
16.575,7021.06,7417.3,455.154,468.266,-25.753,26.038,1491.782,0.92,1491.782,0.035,110.036,3.838,0.499,-1.406,0.041,-3.49e-6,1.649,-0.012,75.731,0.058,5.488e4,4584.222,82.714,0.492,9.769,339.759,277.307,3.073,0,0,900.46,0.448,0.177,0.125,0.146,0.448,0.007,0.023,4.805e-4,0,0,0,0,4.681e-5,5.366,90,-33.212,387.161,5.621e-4,311.172,1.509,7.296e7,20.32,324.293,0.05,0.619,0.06
16.625,7043.785,7440.025,453.871,466.972,-25.535,25.887,1497.279,0.926,1497.279,0.035,109.834,4.258,0.499,-1.406,0.032,-3.573e-6,-1.697,-0.023,75.817,0.056,5.488e4,4584.222,82.714,0.492,9.769,340.142,277.307,3.092,0,0,894.525,0.449,0.178,0.125,0.146,0.449,0.006,0.018,1.969e-4,0,0,0,0,-4.984e-5,5.141,90,-33.36,385.884,5.606e-4,311.083,1.505,7.259e7,20.32,324.293,0.05,0.62,0.06
16.675,7066.447,7462.687,452.6,465.683,-25.293,25.744,1502.765,0.932,1502.765,0.036,109.61,4.797,0.499,-1.406,0.124,-3.665e-6,-1.136,-0.006,75.891,0.055,5.488e4,4584.222,82.714,0.492,9.769,339.926,277.307,3.082,0,0,888.838,0.45,0.178,0.125,0.146,0.45,0.023,0.07,3.512e-4,0,0,0,0,-2.248e-5,5.195,90,-33.507,384.611,5.591e-4,310.993,1.501,7.223e7,20.32,324.293,0.05,0.62,0.06
16.725,7089.046,7485.286,451.341,464.401,-25.123,25.626,1508.239,0.938,1508.239,0.036,109.359,5.054,0.499,-1.406,0.17,-3.287e-6,0.117,-0.008,75.918,0.056,5.488e4,4584.222,82.714,0.492,9.769,339.956,277.307,3.083,0,0,883.218,0.45,0.178,0.126,0.147,0.45,0.031,0.096,5.514e-5,0,0,0,0,2.379e-7,5.287,90,-33.654,383.341,5.576e-4,310.904,1.498,7.188e7,20.32,324.293,0.05,0.621,0.06
16.775,7111.581,7507.821,450.086,463.123,-25.065,25.532,1513.701,0.944,1513.701,0.036,109.111,4.862,0.499,-1.406,0.143,-3.917e-6,1.338,-0.007,75.881,0.058,5.488e4,4584.222,82.714,0.492,9.769,340.278,277.307,3.099,0,0,877.594,0.451,0.178,0.126,0.147,0.451,0.026,0.081,2.541e-4,0,0,0,0,3.153e-5,5.301,90,-33.801,382.099,5.561e-4,310.816,1.494,7.153e7,20.32,324.293,0.05,0.621,0.06
16.825,7134.054,7530.294,448.833,461.85,-25.107,25.468,1519.151,0.95,1519.151,0.036,108.879,4.274,0.499,-1.406,0.05,-3.825e-6,2.185,-0.013,75.79,0.06,5.488e4,4584.222,82.714,0.492,9.769,340.843,277.307,3.127,0,0,872.015,0.452,0.179,0.126,0.147,0.452,0.009,0.028,-2.361e-4,0,0,0,0,8.447e-5,5.2,90,-33.947,380.908,5.547e-4,310.727,1.49,7.118e7,20.32,324.293,0.05,0.622,0.06
16.875,7156.464,7552.704,447.575,460.582,-25.199,25.441,1524.589,0.956,1524.59,0.036,108.686,3.501,0.499,-1.406,0.074,-3.735e-6,-2.059,-0.005,75.68,0.061,5.488e4,4584.222,82.714,0.492,9.769,341.051,277.307,3.137,0,0,866.438,0.453,0.179,0.126,0.148,0.453,0.014,0.043,-5.962e-5,0,0,0,0,-7.544e-5,4.952,90,-34.093,379.719,5.533e-4,310.639,1.487,7.083e7,20.32,324.293,0.05,0.622,0.059
16.925,7178.812,7575.052,446.314,459.319,-25.236,25.409,1530.02,0.962,1530.02,0.036,108.526,2.958,0.499,-1.406,0.161,-4.183e-6,-1.124,-1.193e-4,75.597,0.062,5.488e4,4584.222,82.714,0.492,9.769,340.968,277.307,3.133,0,0,860.973,0.454,0.179,0.126,0.148,0.454,0.03,0.094,9.386e-5,0,0,0,0,-2.262e-5,4.756,90,-34.238,378.534,5.52e-4,310.551,1.483,7.049e7,20.32,324.293,0.05,0.623,0.059
16.975,7201.096,7597.336,445.053,458.06,-25.167,25.325,1535.442,0.968,1535.443,0.036,108.384,2.831,0.499,-1.406,0.179,-4.099e-6,0.267,-0.001,75.575,0.062,5.488e4,4584.222,82.714,0.492,9.769,341.147,277.307,3.142,0,0,855.539,0.454,0.179,0.126,0.149,0.455,0.033,0.105,1.266e-5,0,0,0,0,1.285e-6,4.61,90,-34.383,377.352,5.506e-4,310.463,1.479,7.014e7,20.32,324.293,0.05,0.623,0.059
17.025,7223.317,7619.557,443.799,456.807,-24.958,25.168,1540.858,0.974,1540.858,0.036,108.235,3.251,0.499,-1.406,0.106,-3.795e-6,1.449,-0.006,75.621,0.061,5.488e4,4584.222,82.714,0.492,9.769,341.648,277.307,3.166,0,0,850.204,0.455,0.18,0.127,0.149,0.455,0.02,0.062,2.084e-4,0,0,0,0,3.802e-5,4.667,90,-34.527,376.174,5.492e-4,310.375,1.475,6.981e7,20.32,324.293,0.05,0.624,0.059
17.075,7245.476,7641.716,442.558,455.558,-24.658,24.987,1546.265,0.98,1546.266,0.036,108.054,4.044,0.499,-1.406,0.03,-3.969e-6,-1.783,-0.008,75.706,0.06,5.488e4,4584.222,82.714,0.492,9.769,342.201,277.307,3.194,0,0,845.063,0.456,0.18,0.127,0.149,0.456,0.006,0.018,-2.532e-4,0,0,0,0,-5.787e-5,4.953,90,-34.671,374.999,5.478e-4,310.288,1.472,6.949e7,20.32,324.293,0.05,0.624,0.059
17.125,7267.573,7663.813,441.332,454.315,-24.431,24.852,1551.663,0.985,1551.663,0.036,107.833,4.554,0.499,-1.406,0.121,-4.057e-6,-1.06,-2.782e-4,75.78,0.059,5.488e4,4584.222,82.714,0.492,9.769,342.079,277.307,3.188,0,0,839.873,0.457,0.18,0.127,0.15,0.457,0.023,0.072,-2.235e-4,0,0,0,0,-2.055e-5,4.996,90,-34.815,373.827,5.464e-4,310.201,1.468,6.916e7,20.32,324.293,0.05,0.625,0.059
17.175,7289.609,7685.849,440.114,453.077,-24.317,24.75,1557.049,0.991,1557.049,0.036,107.604,4.61,0.499,-1.406,0.135,-3.841e-6,-0.07,-0.004,75.808,0.059,5.488e4,4584.222,82.714,0.492,9.769,342.278,277.307,3.197,0,0,834.547,0.458,0.18,0.127,0.15,0.458,0.026,0.082,1.205e-4,0,0,0,0,-8.945e-8,4.799,90,-34.958,372.658,5.45e-4,310.114,1.465,6.882e7,20.32,324.293,0.05,0.626,0.058
17.225,7311.585,7707.825,438.899,451.844,-24.281,24.668,1562.423,0.997,1562.423,0.037,107.378,4.353,0.499,-1.406,0.097,-3.61e-6,0.902,-0.001,75.786,0.06,5.488e4,4584.222,82.714,0.492,9.769,342.674,277.307,3.217,0,0,829.209,0.458,0.181,0.127,0.15,0.458,0.018,0.059,-4.579e-4,0,0,0,0,1.507e-5,4.581,90,-35.101,371.493,5.437e-4,310.028,1.461,6.848e7,20.32,324.293,0.05,0.626,0.058
17.275,7333.499,7729.739,437.685,450.615,-24.265,24.597,1567.787,1.003,1567.787,0.037,107.171,4.031,0.499,-1.406,0.045,-3.185e-6,1.37,-0.002,75.728,0.061,5.488e4,4584.222,82.714,0.492,9.768,343.106,277.307,3.238,0,0,824.025,0.459,0.181,0.128,0.151,0.459,0.009,0.028,-4.507e-4,0,0,0,0,3.491e-5,4.536,90,-35.243,370.331,5.423e-4,309.941,1.457,6.815e7,20.32,324.293,0.05,0.627,0.058
17.325,7355.353,7751.593,436.473,449.391,-24.242,24.53,1573.14,1.009,1573.141,0.037,106.975,3.749,0.499,-1.406,8.596e-4,-3.104e-6,-1.535,-0.428,75.652,0.062,5.488e4,4584.222,82.714,0.492,9.768,345.325,277.307,3.347,0,0,818.991,0.46,0.181,0.128,0.151,0.46,1.618e-4,5.978e-4,-1.488e-4,0,0,0,0,-4.405e-5,4.661,90,-35.385,369.172,5.409e-4,309.855,1.454,6.783e7,20.32,324.293,0.05,0.627,0.058
